Title,Cast,Overview,Language,Genres,Primary_Mood,Moods,Genres_Source,Rating,release_year,has_release_year,Popularity_Scaled,Vote_Count_Scaled,Rating_Scaled,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,science fiction,thriller,tv movie,war,western,Language_english,Language_hindi,Language_kannada,Language_telugu,mood_admiration,mood_amusement,mood_anger,mood_approval,mood_caring,mood_confusion,mood_curiosity,mood_desire,mood_excitement,mood_fear,mood_joy,mood_love,mood_neutral,mood_optimism,mood_realization,mood_sadness,mood_surprise
banana brothers,"anupam kher, gursewak mann, gulshan grover, johny lever",two east indian emigrants try to start a business in america.,hindi,comedy,joy,"joy, amusement",original,6.0,2003.0,1,-1.135803425987721,-0.9982459939628232,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yeh suhaagraat impossible,"preetika chauhan, pratap saurabh, pradeep sharma, aloknath pathak, aarav mavi","based on the backdrop of the weddings that happen in the states of uttar pradesh and bihar, the film focuses on the entire drama, chaos, cultural differences and ego clashes that take place during a wedding.",hindi,comedy,joy,"joy, amusement",original,6.0,2019.0,1,-1.135803425987721,-0.9982459939628232,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kisse pyaar karoon,shweta menon,"sidh [arshad warsi], john [aashish chowdhry], and amit [yash tonk] are inseparable friends. their life is full of fun, frolic and adventure. but sometime the destiny cannot fathom such smooth sail. hence it introduces twists and turns to the happy goings, to usher in some trauma and some drama.",hindi,comedy,joy,"joy, surprise",original,6.0,2009.0,1,-1.135803425987721,-0.9982459939628232,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
cheepatakadumpa,"bishna chouhan, bhumika dubey, ipshita chakraborty singh, annapurna soni","three small town friends, their reunion, a gorilla, a bull, the full moon, the kundalini, a tomato, and patriarchy-smashing mischief.",hindi,comedy,joy,"joy, amusement",original,6.0,2021.0,1,-1.1423247909108267,-0.9982459939628232,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hungama in dubai,"mast ali, aziz naser, dheer charan srivastav",two local thieves and cheats ajju &amp; mujju come out of jail and are searching for their new victim. they go to a nearby hotel owned by nawab sahb and their journey begins to dubai.,hindi,comedy,joy,"joy, amusement",original,7.0,2007.0,1,-1.1423247909108267,-0.5197498876531109,0.6718472912563657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"bombay indore , finding a taxi and patriosim and the govt",kunal kamra,"kunal kamra stand up comedy on bombay indore , finding a taxi and patriosim and the govt ......",hindi,comedy,amusement,amusement,original,9.0,2017.0,1,-1.1458813960624192,-0.6190468013418342,2.219159976226711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chham chhama chham,"rehana, kishore kumar, pran sikand, mohana",,hindi,comedy,joy,"joy, amusement",original,10.0,1952.0,1,-0.1802847255949601,-0.758997940807967,2.992816318711884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
maal road dilli,"gaurav nanda, atul sriva, manveer choudhary","""maal road dilli"" is a bollywood movie which is slated to be released in multiple cinema houses across the country. the movie is produced by ""vidya movies international"" and directed by mr atul sriva, and produced by mr amit srivastva.",hindi,comedy,joy,"joy, amusement",original,6.0,2018.0,1,-1.1458813960624192,-0.9982459939628232,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dogs,aakash gupta,"stand-up comedy by aakash gupta - dogs , junior college and galti karli inse baat karke ..",hindi,comedy,amusement,amusement,original,10.0,2019.0,1,-1.1561736099540545,-0.9982459939628232,2.992816318711884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sarojini nagar,aakash gupta,,hindi,comedy,joy,"joy, amusement",original,7.0,2021.0,1,-0.3523619512504957,-0.758997940807967,0.6718472912563657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cheenk,aakash gupta,,hindi,comedy,joy,"joy, amusement",original,6.0,2023.0,1,-0.514605613895378,-0.758997940807967,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
no country for moderation,punit pania,,hindi,comedy,joy,"joy, amusement",original,8.0,2023.0,1,-0.4031663512163367,-0.758997940807967,1.4455036337415383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gainfully employed,punit pania,punit pania's second standup special 'gainfully employed'.,hindi,comedy,joy,"joy, amusement",original,10.0,2024.0,1,-1.1561736099540545,-0.758997940807967,2.992816318711884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
new india,"kunal kamra, kabir singh","in this sharp and unapologetic stand-up special, comedian kunal kamra dissects the absurdities of modern-day india with biting satire and fearless political commentary. tackling topics like hyper-nationalism, media propaganda, and political hypocrisy, kamra delivers brutally honest punchlines aimed at both leaders and the culture of blind devotion. with viral-worthy bits-including a controversial parody targeting maharashtra's deputy cm eknath shinde-kamra walks the line between humor and dissent, sparking both laughter and backlash. naya bharat is a bold reflection of a country caught between comedy and chaos.",hindi,comedy,amusement,"amusement, fear",original,10.0,2025.0,1,-1.1561736099540545,-0.758997940807967,2.992816318711884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
the joint operation,"shankar goud, rishi ramrakhiya, leslie, sourabh j bhuyan","two roommates living in a hostel struggle with unfulfilled cravings for things that are banned and illegal within their surroundings. desperate to satisfy their desires, they embark on a risky journey to find a way around the rules. what lengths will they go to in order to get what they want?",hindi,comedy,desire,desire,original,6.0,2024.0,1,-1.1561736099540545,-0.9982459939628232,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pranit more: do vegans give blo*job?,pranit more,"pranit more, a prominent figure in the indian stand-up comedy scene, has recently released a unique crowd work special that showcases his spontaneous humor and sharp wit. this special is a departure from traditional stand-up routines, focusing entirely on real-time interactions with diverse audience members.",hindi,comedy,amusement,amusement,original,7.0,2024.0,1,-1.1561736099540545,-0.758997940807967,0.6718472912563657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mohit morani: homecoming,mohit morani,,hindi,comedy,joy,"joy, amusement",original,3.0,2024.0,1,-0.5488711200229888,-0.758997940807967,-2.422778078684325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chirag panjwani: meri pehli shaadi,chirag panjwani,"meri pehli shaadi is mera pehla stand up comedy special , about my lovely wife and our wedding day.",hindi,comedy,amusement,"amusement, love",original,6.0,2024.0,1,-1.1561736099540545,-0.758997940807967,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kevin zingkhai: 404 error no love found!,kevin zingkhai,my special 404 error no love found was actually inspired from the song no love by shubh when i heard it for the first time it just made me remember about how quickly id fall in love and how devastating that would be towards the end. this special is about multiple instances where i fell in love but did not find love in return hence the name 404 error no love found. this special is very heart-felt and very personal but one thing i can assure you is the fact that you will laugh really hard and relate to a lot of things.,hindi,comedy,love,"love, amusement",original,1.0,2024.0,1,-1.1561736099540545,-0.758997940807967,-3.9700907636546714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
aakash mehta: life right now,aakash mehta,the special is about life in the world right now. i hope you enjoy it and please please share it if you like it.,hindi,comedy,joy,"joy, optimism",original,8.0,2022.0,1,-1.1561736099540545,-0.758997940807967,1.4455036337415383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
vishal tyagi: modern romance,vishal tyagi,"to the five years of pursuing this beautiful art form, to comedy! here is my first of my specials!",hindi,comedy,amusement,amusement,original,1.0,2023.0,1,-1.1561736099540545,-0.758997940807967,-3.9700907636546714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rajat chauhan: my crush stories,rajat chauhan,"hello everyone! here is my stand up comedy special. enjoy & share as much possible. in this special, i will take you on a journey through my crushes, upbringing, my idol and many more.",hindi,comedy,amusement,"amusement, joy",original,7.0,2022.0,1,-1.1561736099540545,-0.758997940807967,0.6718472912563657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
honest gay dating in india,"akshat talwar, ayush garg, hariom naik","rajat and deep are meeting in real life after meeting on a dating app. but in the world, what would happen if they went off on a date with no filter? what would and honest gay date look like? a satire on modern indian gay dating.",hindi,comedy,joy,"joy, amusement",original,6.0,2022.0,1,-1.1561736099540545,-0.9982459939628232,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
aakash mehta: nasty,aakash mehta,"in this comedy special, nasty, i aakash mehta talk about sex education, consent, health, growing up, childhood, school stories and indian society.",hindi,comedy,amusement,amusement,original,8.0,2023.0,1,-1.1561736099540545,-0.758997940807967,1.4455036337415383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yash raaj aur film!,"vishal acharya, chakshu tiwari","yash raj aur film is about two struggling actors yash and raaj who are jobless but in need of money. their landlord sends his niece, reena to stay with them as she also wants to be an actress. yash and raaj are unable to find any work so they make a plan to get some money from reena.",hindi,comedy,joy,"joy, amusement",original,6.0,2015.0,1,-1.1561736099540545,-0.758997940807967,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bhootwali love story,"tushar acharya, kanchan awasthi",a ghost madhubala falls in love with a man kishor kumar. things take an interesting turn when she expresses her feelings for him through a thief.,hindi,comedy,love,love,original,6.0,2018.0,1,-1.1561736099540545,-0.758997940807967,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
vara prasad and potti prasad,"srinivas avasarala, vijay sai, karina shah, priya ahuja",vppp is a low-budget flick that extracts life out of you and leaves you sobbing.,hindi,comedy,joy,"joy, amusement",original,6.0,2011.0,1,-1.1561736099540545,-0.9982459939628232,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
names & pigeons,abhishek upmanyu,,hindi,comedy,joy,"joy, amusement",original,10.0,2020.0,1,0.051710431472512,-0.758997940807967,2.992816318711884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"relationships, clubbing & cocktails",aakash gupta,,hindi,comedy,joy,"joy, amusement",original,10.0,2017.0,1,-0.5724301486452062,-0.758997940807967,2.992816318711884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
delhi metro,aakash gupta,,hindi,comedy,joy,"joy, amusement",original,10.0,2018.0,1,-0.3312165041758674,-0.758997940807967,2.992816318711884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
box of chocolates,jaspreet singh,jaspreet singh stand up comedy,hindi,comedy,amusement,amusement,original,7.0,2023.0,1,-1.1663951863920534,-0.6190468013418342,0.6718472912563657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pinki ki shaadi,"mugdha agarwal, vikram bhui, lokesh mittal","an unusual amalgamation of elements that are convoluted and funny, it is an impossible union of two sets of emotions, made possible by the seal of truth and trust.",hindi,comedy,amusement,"amusement, joy",original,6.0,2021.0,1,-1.1663951863920534,-0.9982459939628232,-0.101809051228807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
prashasti singh: door khadi sharmaaye,prashasti singh,"door khadi sharmaaye is prashasti's solo standup show. in this hour, prashasti talks about her delusions and epiphanies through life's silly and significant crises.",hindi,comedy,approval,approval,original,7.0,2023.0,1,-1.1663951863920534,-0.758997940807967,0.6718472912563657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yash rathi: dil chahta hai,yash rathi,,hindi,comedy,joy,"joy, amusement",original,7.0,2024.0,1,-0.4807743966367507,-0.758997940807967,0.6718472912563657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pagalpanti,"john abraham, ileana d'cruz, arshad warsi, urvashi rautela, pulkit samrat","3 men, considered as losers in their lives by the people, plan to get rich along with their girlfriends by fooling 2 gangsters and robbing their money.",hindi,"comedy, action",joy,"joy, amusement",original,4.7,2019.0,1,-0.2127709377797219,0.0180623935715034,-1.1075622964595313,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
awara paagal deewana,"akshay kumar, aftab shivdasani, paresh rawal, preeti jhangiani, aarti chabria",a dentist and a henpecked husband finds his life in trouble after getting embroiled in a mafia rivalry.,hindi,"comedy, action",joy,"joy, amusement",original,5.622,2002.0,1,-0.4085430945899587,0.3232554505040461,-0.3942511486882024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
besharam,"ranbir kapoor, pallavi sharda, rishi kapoor, neetu singh, amitosh nagpal","babli is a street smart car mechanic living in a delhi orphanage. he is charming and lives life to the fullest. he also steals cars to support his orphanage. he has no sense of right or wrong till he unwittingly hurts the love of his life, tara. babli realizes that there is no right way of doing the wrong thing. babli sets out to fix all the wrongs in his life and he continues to be shameless about it.",hindi,"comedy, action",love,"love, realization",original,4.6,2013.0,1,-0.5130421662711411,0.2918554514300064,-1.1849279307080491,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
bol bachchan,"abhishek bachchan, ajay devgn, asin thottumkal, prachi desai, archana puran singh","abbas ali (abhishek bachchan) lives in chandni chowk, new delhi with his sister sania (asin thottumkal). they are legally fighting for an ancestral property land case. but the odds turn against them and they lose. their well wisher, shastri chacha, advises and convinces them to migrate to his village ranakpur where he assures abbas that he will get him a job at his owner's place. the owner being none other than the powerful prithviraj raghuvanshi (ajay devgn). abbas enters ranakpur village and while saving a child trapped inside a temple, he breaks open the lock of an ancestral temple but fate plays an important twist in abbas' life as the whole village including prithviraj's step-brother vikrant opposes abbas' actions but prithviraj arrives and handles the situation.",hindi,"comedy, action",excitement,"excitement, surprise",original,5.6,2012.0,1,-0.5153419397901798,0.4530540351179159,-0.4112715882228763,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
bombay 405 miles,"zeenat aman, vinod khanna, shatrughan sinha, amjad khan, pran sikand","two outlaws get in over their heads when they're suddenly entrusted with the care of a wealthy child. beseeched by a dying man to look after the young munni, the pair uncovers a puzzle when they try to locate her kin and collect a reward. who is the man who answers their newspaper ad? and why do some think munni is already dead? is the girl actually in danger from her real father? now, the two crooks must unravel the truth before it's too late.",hindi,"comedy, action",caring,"caring, confusion",original,6.0,1980.0,1,-1.0174430285005136,-0.9982459939628232,-0.101809051228807,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
msg: the messenger of god,"gurmeet ram rahim singh, daniel kaleb, jayshree soni, flora saini",guru ji (gurmeet ram rahim singh) is a spiritual leader who has a huge follower base. he has accepted the challenge of eradicating social evils including drugs and gender-related issues that have been prevailing in the society. those with vested interests and apathetic towards the welfare of the society are now disturbed as theres someone who has taken control of the situation. they conspire to kill him.,hindi,"comedy, action",joy,"joy, amusement",original,5.0,2015.0,1,-1.106954811842463,-0.758997940807967,-0.8754653937139797,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
johar-mehmood in goa,"mehmood, simi garewal, i.s. johar, sonia sahni","mary and peter fall in love with each other and are about to get married, when peter is asked to re-join his regiment to go to war. shortly thereafter, he is missing, believed to be dead, leaving behind a devastated mary who subsequently gives birth to twins, and leaves them on the doorsteps of two goan households, and becomes a nun. twenty four years later, india is a free country, while goa is under the rule of the portugese, mary is the mother superior; peter, who is still alive, is the deputy superintendent of police in goa, who has been entrusted the task of apprehending two revolutionaries by the name of ram and rahim - none other than his very own sons. watch what happens when duo unleash a series of attacks against the oppressive portugese regime, including robbing the bank of portugal, disrobing an arrogant superindent of police, alburqueue, then setting his house on fire, joining hands with dreaded bandit daler singh, and abducting the daughter of the goa's hakim, rita.",hindi,"comedy, action, adventure",love,love,original,8.0,1965.0,1,-0.986499206034096,-0.6190468013418342,1.4455036337415383,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
