Title,Genres,Rating,Popularity,Release Date,Cast,Overview,Vote_Count,TMDB_ID
The Holiday,"Comedy, Romance",7.1,10.7309,05-12-2006,"Cameron Diaz, Kate Winslet, Jude Law, Jack Black, Eli Wallach","Two women, one American and one British, swap homes at Christmastime following bad breakups. Each woman finds romance with a local man but realizes that the imminent return home may end the relationship.",5727.0,
Selena Gomez: My Mind & Me,"Documentary, Music",8.546,5.6491,04-11-2022,"Selena Gomez, Raquelle Stevens, Ashley Cook","After years in the limelight, Selena Gomez achieves unimaginable stardom. But just as she reaches a new peak, an unexpected turn pulls her into darkness. This uniquely raw and intimate documentary spans her six-year journey into a new light.",477.0,
Sin City: A Dame to Kill For,"Action, Crime, Thriller",6.392,5.649,20-08-2014,"Jessica Alba, Bruce Willis, Mickey Rourke, Josh Brolin, Joseph Gordon-Levitt",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,3957.0,
Game Night,"Mystery, Comedy, Crime",6.848,5.6415,15-02-2018,"Jason Bateman, Rachel McAdams, Kyle Chandler, Sharon Horgan, Billy Magnussen","Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents. So when Brooks gets kidnapped, it's all supposed to be part of the game. As the competitors set out to solve the case, they start to learn that neither the game nor Brooks are what they seem to be. The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night.",5992.0,
Flight,Drama,6.848,5.6363,02-11-2012,"Denzel Washington, Don Cheadle, Kelly Reilly, John Goodman, Bruce Greenwood","Commercial airline pilot Whip Whitaker has a problem with drugs and alcohol, though so far he's managed to complete his flights safely. His luck runs out when a disastrous mechanical malfunction sends his plane hurtling toward the ground. Whip pulls off a miraculous crash-landing that results in only six lives lost. Shaken to the core, Whip vows to get sober -- but when the crash investigation exposes his addiction, he finds himself in an even worse situation.",6174.0,
Liar Liar,Comedy,6.702,5.6358,21-03-1997,"Jim Carrey, Maura Tierney, Justin Cooper, Cary Elwes, Anne Haney","Forced by his son's birthday wish, fast-talking attorney and habitual liar Fletcher Reede must tell the truth for the next 24 hours.",5913.0,
Casino,"Crime, Drama",7.997,5.6356,22-11-1995,"Robert De Niro, Sharon Stone, Joe Pesci, James Woods, Don Rickles","In early-1970s Las Vegas, Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger.",6111.0,
Dune: Part Three,"Adventure, Science Fiction",0.0,5.6343,18-12-2026,"Timothe Chalamet, Florence Pugh, Anya Taylor-Joy, Zendaya, Jason Momoa","The third installment in the Dune franchise, based on the second novel in the series, Dune: Messiah. Details TBA.",0.0,
Chicken Run,"Animation, Comedy, Family",6.8,5.6324,23-06-2000,"Julia Sawalha, Mel Gibson, Imelda Staunton, Jane Horrocks, Lynn Ferguson","The creators of Wallace & Gromit bring you an exciting and original story about a group of chickens determined to fly the coopeven if they cant fly! Its hardly poultry in motion when Rocky attempts to teach Ginger and her feathered friends to flybut, with teamwork, determination and a little bit o cluck, the fearless flock plots one last attempt in a spectacular bid for freedom.",5187.0,
Ex Machina,"Drama, Science Fiction",7.6,5.6258,21-01-2015,"Domhnall Gleeson, Alicia Vikander, Oscar Isaac, Sonoya Mizuno, Corey Johnson","Caleb, a coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",13631.0,
Kandahar,"Action, Thriller",6.828,5.6251,25-05-2023,"Gerard Butler, Navid Negahban, Travis Fimmel, Ali Fazal, Bahador Foladi","After his mission is exposed, an undercover CIA operative stuck deep in hostile territory in Afghanistan must fight his way out, alongside his Afghan translator, to an extraction point in Kandahar, all whilst avoiding elite enemy forces and foreign spies tasked with hunting them down.",1116.0,
Thirteen,Drama,6.695,7.3573,20-08-2003,"Evan Rachel Wood, Nikki Reed, Holly Hunter, Brady Corbet, Jeremy Sisto","When 13-year-old Tracy befriends Evie, the most popular girl in school, her life is turned upside down as Evie introduces her to a world of sex, drugs, and money. But it isn’t long before Tracy’s new lifestyle begins to take a heavy toll on her and her family.",1806.0,
Happy Feet,"Animation, Comedy, Family",6.207,5.6191,16-11-2006,"Elijah Wood, Robin Williams, Brittany Murphy, Hugh Jackman, Nicole Kidman","Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",5240.0,
Summer of 69,"Comedy, Drama",6.6,5.2889,13-03-2025,"Chloe Fineman, Sam Morelos, Matt Cornett, Nicole Byer, Liza Koshy","In an effort to land the guy she's been pining after since grade school, Abby hires a local stripper named Santa Monica to teach her everything she needs to know about confidence and sex.",45.0,
Blow,"Crime, Drama",5.935,2.8246,04-04-2001,"Johnny Depp, Penlope Cruz, Franka Potente, Rachel Griffiths, Ray Liotta","The annual British Hairdressing Championship comes to Keighley, a town where Phil and son Brian run a barbershop and Phil's ex-wife Shelly and her lover Sandra run a beauty salon.",154.0,
Underworld,"Fantasy, Action, Thriller",6.855,9.9536,19-09-2003,"Kate Beckinsale, Scott Speedman, Michael Sheen, Shane Brolly, Bill Nighy","Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",6746.0,
The Fly,"Horror, Science Fiction",7.419,5.4546,15-08-1986,"Jeff Goldblum, Geena Davis, John Getz, Joy Boushel, Leslie Carlson","When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.",4647.0,
Renfield,"Comedy, Fantasy, Horror",6.5,5.3739,07-04-2023,"Nicholas Hoult, Nicolas Cage, Awkwafina, Ben Schwartz, Shohreh Aghdashloo","Having grown sick and tired of his centuries as Dracula's lackey, Renfield finds a new lease on life  and maybe even redemption  when he falls for feisty, perennially angry traffic cop Rebecca Quincy.",1924.0,
GoldenEye,"Adventure, Action, Thriller",6.892,5.4576,16-11-1995,"Pierce Brosnan, Sean Bean, Izabella Scorupco, Famke Janssen, Joe Don Baker","When a powerful satellite system falls into the hands of Alec Trevelyan, AKA Agent 006, a former ally-turned-enemy, only James Bond can save the world from a dangerous space weapon that -- in one short pulse -- could destroy the earth! As Bond squares off against his former compatriot, he also battles Xenia Onatopp, an assassin who uses pleasure as her ultimate weapon.",4058.0,
Paul,"Adventure, Comedy, Science Fiction",6.734,5.403,14-02-2011,"Simon Pegg, Nick Frost, Seth Rogen, Jason Bateman, Kristen Wiig","For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries hes outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",5956.0,
Nope,"Horror, Science Fiction, Thriller",6.8,5.9092,20-07-2022,"Daniel Kaluuya, Keke Palmer, Brandon Perea, Michael Wincott, Steven Yeun","Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",4439.0,
The Marksman,"Action, Drama, Thriller",6.8,5.4011,15-01-2021,"Liam Neeson, Jacob Perez, Katheryn Winnick, Teresa Ruiz, Sean A. Rosales","Jim Hansons quiet life is suddenly disturbed by two people crossing the US/Mexico border  a woman and her young son  desperate to flee a Mexican cartel. After a shootout leaves the mother dead, Jim becomes the boys reluctant defender. He embraces his role as Miguels protector and will stop at nothing to get him to safety, as they go on the run from the relentless assassins.",1659.0,
Thanksgiving,"Horror, Mystery",6.521,5.3558,16-11-2023,"Patrick Dempsey, Nell Verlaque, Addison Rae, Ty Olsson, Gina Gershon","After a Black Friday riot ends in tragedy, a mysterious Thanksgiving-inspired killer terrorizes Plymouth, Massachusetts - the birthplace of the holiday. Picking off residents one by one, what begins as random revenge killings are soon revealed to be part of a larger, sinister holiday plan.",1385.0,
Casper,"Fantasy, Comedy, Family",6.328,5.3808,26-05-1995,"Christina Ricci, Bill Pullman, Cathy Moriarty, Eric Idle, Malachi Pearson","Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.",4695.0,
The Untouchables,"Crime, History, Thriller",7.753,12.9944,03-06-1987,"Kevin Costner, Sean Connery, Robert De Niro, Charles Martin Smith, Andy Garca","Elliot Ness, an ambitious prohibition agent, is determined to take down Al Capone. In order to achieve this goal, he forms a group given the nickname “The Untouchables”.",6291.0,
Better Man,"Music, Drama",7.752,5.6094,06-12-2024,"Robbie Williams, Jonno Davies, Steve Pemberton, Alison Steadman, Kate Mulvany","Follow Robbie Williams' journey from childhood, to being the youngest member of chart-topping boyband Take That, through to his unparalleled achievements as a record-breaking solo artist  all the while confronting the challenges that stratospheric fame and success can bring.",618.0,
Fantastic Beasts: The Crimes of Grindelwald,"Fantasy, Adventure",6.844,5.2926,14-11-2018,"Eddie Redmayne, Katherine Waterston, Dan Fogler, Alison Sudol, Johnny Depp","Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his causeelevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",11109.0,
Scott Pilgrim vs. the World,"Action, Comedy, Romance",7.485,13.9133,12-08-2010,"Michael Cera, Mary Elizabeth Winstead, Ellen Wong, Kieran Culkin, Alison Pill","As bass guitarist for a garage-rock band, Scott Pilgrim has never had trouble getting a girlfriend; usually, the problem is getting rid of them. But when Ramona Flowers skates into his heart, he finds she has the most troublesome baggage of all: an army of ex-boyfriends who will stop at nothing to eliminate him from her list of suitors.",8816.0,
Don't Breathe,"Horror, Thriller",7.016,5.8193,08-06-2016,"Stephen Lang, Jane Levy, Dylan Minnette, Daniel Zovatto, Emma Bercovici",A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.,7639.0,
There's Something About Mary,"Romance, Comedy",6.617,5.4625,15-07-1998,"Cameron Diaz, Matt Dillon, Ben Stiller, Lee Evans, Chris Elliott","For Ted, prom night went about as bad as its possible for any night to go. Thirteen years later, he finally gets another chance with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.",5081.0,
